approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n5,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4871466237939775,0.4871466237939775,0.4871466237939775
statistical_baseline_n5,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5389438956733144,0.5389438956733144,0.5389438956733144
statistical_baseline_n5,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.7037731466975343,0.7037731466975343,0.7037731466975343
statistical_baseline_n5,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3348392916815058,0.3348392916815058,0.3348392916815058
statistical_baseline_n5,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3739134917749856,0.3739134917749856,0.3739134917749856
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6220675939126604,0.6220675939126604,0.6220675939126604
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5852215244774782,0.5852215244774782,0.5852215244774782
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3187450777697155,0.3187450777697155,0.3187450777697155
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.42344263761594453,0.42344263761594453,0.42344263761594453
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.34882789864431313,0.34882789864431313,0.34882789864431313
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5532558800101836,0.5532558800101836,0.5532558800101836
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5576531505728111,0.5576531505728111,0.5576531505728111
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3787887530996553,0.3787887530996553,0.3787887530996553
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.29209187975455747,0.29209187975455747,0.29209187975455747
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5799529308263288,0.5799529308263288,0.5799529308263288
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5679020239256869,0.5679020239256869,0.5679020239256869
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.7207750863147219,0.7207750863147219,0.7207750863147219
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.35047813532628896,0.35047813532628896,0.35047813532628896
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.35330078915112245,0.35330078915112245,0.35330078915112245
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4698809398293492,0.4698809398293492,0.4698809398293492
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5046919701087795,0.5046919701087795,0.5046919701087795
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.42451020548503693,0.42451020548503693,0.42451020548503693
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6824072245490215,0.6824072245490215,0.6824072245490215
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4592596726008439,0.4592596726008439,0.4592596726008439
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5979253941169724,0.5979253941169724,0.5979253941169724
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.46948773434390795,0.46948773434390795,0.46948773434390795
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3148811223353064,0.3148811223353064,0.3148811223353064
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4330597598064882,0.4330597598064882,0.4330597598064882
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6220306830393616,0.6220306830393616,0.6220306830393616
statistical_baseline_n10,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6361160726760572,0.6361160726760572,0.6361160726760572
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4993196655886838,0.4993196655886838,0.4993196655886838
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4358891649695988,0.4358891649695988,0.4358891649695988
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.42569362627172247,0.42569362627172247,0.42569362627172247
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.502385777537064,0.502385777537064,0.502385777537064
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4194677182947156,0.4194677182947156,0.4194677182947156
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.41051015941020874,0.41051015941020874,0.41051015941020874
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4826642332824953,0.4826642332824953,0.4826642332824953
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6481715473462781,0.6481715473462781,0.6481715473462781
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.48563737555848496,0.48563737555848496,0.48563737555848496
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.46783000025146804,0.46783000025146804,0.46783000025146804
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4521900393887127,0.4521900393887127,0.4521900393887127
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.41326458716770337,0.41326458716770337,0.41326458716770337
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4897370359812332,0.4897370359812332,0.4897370359812332
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5349100604986625,0.5349100604986625,0.5349100604986625
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4184011019832171,0.4184011019832171,0.4184011019832171
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.42749211423731615,0.42749211423731615,0.42749211423731615
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.40702936439145065,0.40702936439145065,0.40702936439145065
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4487845271928566,0.4487845271928566,0.4487845271928566
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.48116816991248124,0.48116816991248124,0.48116816991248124
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5420324598079791,0.5420324598079791,0.5420324598079791
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5739588081164837,0.5739588081164837,0.5739588081164837
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.36224127484024776,0.36224127484024776,0.36224127484024776
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4975962317503225,0.4975962317503225,0.4975962317503225
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3658842878384569,0.3658842878384569,0.3658842878384569
statistical_baseline_n20,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.44540220998913027,0.44540220998913027,0.44540220998913027
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5312905575418114,0.5312905575418114,0.5312905575418114
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4944361106547841,0.4944361106547841,0.4944361106547841
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.378193711668627,0.378193711668627,0.378193711668627
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3999012003485026,0.3999012003485026,0.3999012003485026
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5183078274437285,0.5183078274437285,0.5183078274437285
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5356115266963698,0.5356115266963698,0.5356115266963698
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.41673245519036944,0.41673245519036944,0.41673245519036944
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.500310754274969,0.500310754274969,0.500310754274969
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4908497949254037,0.4908497949254037,0.4908497949254037
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4750069376590976,0.4750069376590976,0.4750069376590976
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5125936814337586,0.5125936814337586,0.5125936814337586
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5176779723536057,0.5176779723536057,0.5176779723536057
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.46876468089221995,0.46876468089221995,0.46876468089221995
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.47867648973065763,0.47867648973065763,0.47867648973065763
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.41664586496631906,0.41664586496631906,0.41664586496631906
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4711212416449709,0.4711212416449709,0.4711212416449709
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5399851567313068,0.5399851567313068,0.5399851567313068
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.44340322440647867,0.44340322440647867,0.44340322440647867
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5301365009084474,0.5301365009084474,0.5301365009084474
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.3896217551193661,0.3896217551193661,0.3896217551193661
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.5005825894259724,0.5005825894259724,0.5005825894259724
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.6137781296634482,0.6137781296634482,0.6137781296634482
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.41465760249349315,0.41465760249349315,0.41465760249349315
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.4193845516180399,0.4193845516180399,0.4193845516180399
statistical_baseline_n30,medium_14,"The average blood cadmium level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and they have not been diagnosed with diabetes by a doctor",gaussian,0.5068630511625142,0.557832136071856,0.557832136071856,0.557832136071856
statistical_baseline_nall,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,78.83461700275917,78.83461700275917,78.83461700275917
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,71.69363092201012,71.69363092201012,71.69363092201012
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,77.89773301787672,77.89773301787672,77.89773301787672
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,85.54648403718788,85.54648403718788,85.54648403718788
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,90.24039483155786,90.24039483155786,90.24039483155786
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,75.0689684006116,75.0689684006116,75.0689684006116
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,87.43332826076306,87.43332826076306,87.43332826076306
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,64.77230917034326,64.77230917034326,64.77230917034326
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,79.28230569808309,79.28230569808309,79.28230569808309
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,78.12194105769338,78.12194105769338,78.12194105769338
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,67.70187420113618,67.70187420113618,67.70187420113618
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,71.49557616064023,71.49557616064023,71.49557616064023
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,71.82241566241008,71.82241566241008,71.82241566241008
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,70.3534180641043,70.3534180641043,70.3534180641043
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,73.21678034007502,73.21678034007502,73.21678034007502
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,83.9789708317511,83.9789708317511,83.9789708317511
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,83.0810238730658,83.0810238730658,83.0810238730658
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,68.36010053587611,68.36010053587611,68.36010053587611
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,68.0406328745828,68.0406328745828,68.0406328745828
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,83.63417066594987,83.63417066594987,83.63417066594987
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,86.32549295690288,86.32549295690288,86.32549295690288
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,86.17120573317479,86.17120573317479,86.17120573317479
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,75.84798661668103,75.84798661668103,75.84798661668103
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,82.67321342891933,82.67321342891933,82.67321342891933
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,73.7476401753043,73.7476401753043,73.7476401753043
statistical_baseline_n5,medium_15,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood mercury level in ug/L is less than or equal to 0.35, and they have ever been diagnosed with cancer by a doctor",gaussian,78.83461705541391,71.1770372561315,71.1770372561315,71.1770372561315
